metric,modal,n,mean_base,mean_var,delta,cliffs_delta,effect,wilcoxon_stat,p_value,p_adj_holm,verdict
EN,ALL,72,5.0395803255506735,5.028950614809331,-0.01062971074134289,-0.013503086419753086,trivial,509.0,0.9999968700170315,1.0,NS
VAR,ALL,72,67.28085541437892,66.15230489615665,-1.1285505182222693,-0.09722222222222222,trivial,184.0,0.999999999886019,1.0,NS
AG,ALL,72,9.22847818445135,9.166665979023257,-0.06181220542809207,-0.02662037037037037,trivial,287.0,0.9999999958735305,1.0,NS
SF,ALL,72,32.211210876791206,32.03824087335946,-0.17297000343174318,-0.01273148148148148,trivial,722.0,0.9995533227496843,1.0,NS
EI,ALL,72,93.07133881737046,92.35561521258215,-0.7157236047883089,-0.026234567901234566,trivial,267.0,0.9999999978914307,1.0,NS
MI,ALL,72,54.168273289998375,53.125618828667534,-1.0426544613308408,-0.058256172839506175,trivial,154.0,0.9999999999623155,1.0,NS
NCIE,ALL,72,0.8099177064644905,0.8099293357942883,1.162932979781317e-05,0.010802469135802469,trivial,1338.0,0.44643218894277903,1.0,NS
MI_mutual,ALL,72,2.5074648146609735,2.5167591170036516,0.00929430234267814,0.003472222222222222,trivial,1488.0,0.1644245547458993,1.0,NS
NABF,ALL,72,0.022358594415563298,0.021247642718909603,-0.0011109516966536954,0.07330246913580248,trivial,2216.0,2.077154682157708e-07,5.19288670539427e-06,SIG
FMI,ALL,72,0.6545464324782171,0.6573162813768474,0.0027698488986303005,0.041666666666666664,trivial,1920.0,0.0003360846391592653,0.008066031339822366,SIG
CE,ALL,72,1.2456110571016739,1.2655814015804985,0.01997034447882462,-0.04050925925925926,trivial,642.0,0.9999187215660835,1.0,NS
SSIM,ALL,72,1.3900085805453957,1.3879832510388237,-0.002025329506571971,-0.013503086419753086,trivial,823.0,0.9970684547992681,1.0,NS
PSNR,ALL,72,17.7766977396942,17.65249728640112,-0.12420045329308138,-0.03433641975308642,trivial,854.0,0.995079675971219,1.0,NS
RMSE,ALL,72,42.47997603687168,42.57190954963577,0.09193351276408634,-0.004629629629629629,trivial,1135.0,0.8424295104138071,1.0,NS
QG,ALL,72,0.710784243895955,0.710269855116841,-0.0005143887791139168,-0.008487654320987654,trivial,942.0,0.981580775778084,1.0,NS
QM,ALL,72,0.06879709234007583,0.06471197188232887,-0.004085120457746963,-0.03279320987654321,trivial,584.0,0.9999790311072503,1.0,NS
QC,ALL,72,0.5918112363680383,0.5850609468724097,-0.006750289495628614,-0.04976851851851852,trivial,253.0,0.9999999986917203,1.0,NS
QS,ALL,72,0.4939290310454272,0.48695675693591906,-0.006972274109508125,-0.047839506172839504,trivial,432.0,0.9999996280042059,1.0,NS
QCB,ALL,72,0.8625763476715651,0.8535909461989756,-0.008985401472589527,-0.061342592592592594,trivial,501.0,0.999997470267886,1.0,NS
QCV,ALL,72,293.50739743683437,291.6216207790489,-1.8857766577854704,-0.005401234567901234,trivial,914.0,0.9876055748436765,1.0,NS
QY,ALL,72,0.9591485487426914,0.9583129268534978,-0.0008356218891936162,-0.05709876543209876,trivial,771.0,0.9988448863508856,1.0,NS
QMI,ALL,72,0.8299565662085898,0.8345355014885807,0.00457893527999087,0.030864197530864196,trivial,1692.0,0.016951640711557796,0.3898877363658293,MARGINAL
QSF,ALL,72,0.04979579765431706,0.04582854539034407,-0.003967252263972994,-0.13117283950617284,trivial,770.0,0.9988662687087765,1.0,NS
QNCIE,ALL,72,0.8099177064644905,0.8099293357942883,1.162932979781317e-05,0.010802469135802469,trivial,1338.0,0.44643218894277903,1.0,NS
QTE,ALL,72,-8.439971599792347,-8.428851245978825,0.011120353813522499,-0.0023148148148148147,trivial,1378.0,0.35974204418747524,1.0,NS
