metric,modal,n,mean_base,mean_var,delta,cliffs_delta,effect,wilcoxon_stat,p_value,p_adj_holm,verdict
AG,PET,24,11.562101731537913,11.922067730788319,0.35996599925040584,0.13541666666666666,trivial,295.0,5.960464477539062e-07,1.3113021850585938e-05,SIG
SF,PET,24,35.243119525899026,35.77873818456496,0.535618658665932,0.1284722222222222,trivial,282.0,1.5079975128173828e-05,0.0002714395523071289,SIG
EI,PET,24,118.03145972014865,121.14000841482653,3.1085486946778786,0.1388888888888889,trivial,289.0,3.2782554626464844e-06,6.22868537902832e-05,SIG
MI,PET,24,81.30413309733073,68.77422014872234,-12.529912948608398,-0.6666666666666666,large,0.0,1.0,1.0,NS
NCIE,PET,24,0.8106392109366026,0.8115557709916467,0.0009165600550440356,0.2916666666666667,small,290.0,2.562999725341797e-06,5.3822994232177734e-05,SIG
MI_mutual,PET,24,2.5503755165274353,2.6350598026890406,0.08468428616160528,0.1909722222222222,small,275.0,5.3822994232177734e-05,0.0009149909019470215,SIG
NABF,PET,24,0.01812378972797328,0.02758350997988705,0.009459720251913769,-0.7222222222222222,large,5.0,0.9999995827674866,1.0,NS
FMI,PET,24,0.6262621819649624,0.626609100493942,0.00034691852897961173,0.0,trivial,131.0,0.7080969214439392,1.0,NS
CE,PET,24,1.1180307727222487,1.1748740160288043,0.056843243306555546,-0.1840277777777778,small,45.0,0.9992101788520813,1.0,NS
SSIM,PET,24,1.4042733120334596,1.2924317246485022,-0.11184158738495742,-0.6388888888888888,large,0.0,1.0,1.0,NS
PSNR,PET,24,16.528441253577228,16.694435734165847,0.1659944805886191,0.16666666666666666,small,219.0,0.02453058958053589,0.3924894332885742,MARGINAL
RMSE,PET,24,49.83680045429028,51.38318335908712,1.5463829047968431,-0.2465277777777778,small,0.0,1.0,1.0,NS
QG,PET,24,0.7343903930038415,0.7641132880397462,0.02972289503590475,0.4236111111111111,medium,300.0,5.960464477539063e-08,1.4901161193847656e-06,SIG
QM,PET,24,0.07402120813689496,0.231849815617771,0.15782860748087602,1.0,large,300.0,5.960464477539063e-08,1.4901161193847656e-06,SIG
QC,PET,24,0.6631819685990168,0.6334811756578006,-0.029700792941216192,-0.3472222222222222,medium,5.0,0.9999995827674866,1.0,NS
QS,PET,24,0.607745381638071,0.5476446419315749,-0.0601007397064961,-0.5277777777777778,large,1.0,0.9999999403953552,1.0,NS
QCB,PET,24,0.8962270567358969,0.8960154549238063,-0.00021160181209056717,-0.013888888888888888,trivial,94.0,0.9463087320327759,1.0,NS
QCV,PET,24,53.1310159531026,100.026406757376,46.8953908042734,-0.8263888888888888,large,0.0,1.0,1.0,NS
